# ts wx wy wz ax ay az
1654544052.086738 0.001065 0.001065 0.001065 -0.133861 8.703674 3.940694
1654544052.091740 -0.005326 -0.002131 0.003196 -0.133861 8.715702 3.946707
1654544052.096741 -0.001065 0.001065 0.001065 -0.133861 8.687561 3.939331
1654544052.101743 -0.004261 -0.001065 0.001065 -0.133861 8.681547 3.939331
1654544052.106745 0.000000 0.000000 0.002131 -0.133861 8.675534 3.939331
1654544052.111746 0.002131 0.000000 -0.001065 -0.146168 8.681828 3.939331
1654544052.116748 0.002131 -0.003196 0.002131 -0.152181 8.681828 3.939331
1654544052.121750 -0.005326 -0.001065 -0.001065 -0.158194 8.681828 3.939331
1654544052.126751 0.001065 0.002131 0.004261 -0.141761 8.681828 3.939331
1654544052.131753 -0.001065 -0.001065 -0.002131 -0.135747 8.681828 3.939331
1654544052.136755 -0.004261 -0.004261 0.002131 -0.129733 8.681828 3.939331
1654544052.141756 0.002131 0.004261 0.002131 -0.123720 8.681828 3.939331
1654544052.146758 -0.006392 0.000000 0.003196 -0.133861 8.681828 3.939331
1654544052.151760 -0.004261 -0.004261 -0.001065 -0.133861 8.681828 3.939331
1654544052.156761 0.000000 -0.001065 0.004261 -0.133861 8.681828 3.939331
1654544052.161763 0.000000 -0.007457 0.001065 -0.133861 8.681828 3.939331
1654544052.166765 0.000000 -0.001065 -0.001065 -0.133861 8.681828 3.939331
1654544052.171767 -0.002131 0.001065 0.002131 -0.133861 8.681828 3.939331
1654544052.176768 -0.002131 -0.002131 0.002131 -0.133861 8.681828 3.939331
1654544052.181770 0.000000 0.000000 0.003196 -0.133861 8.681828 3.939331
1654544052.186771 0.000000 -0.003196 0.001065 -0.133861 8.681828 3.939331
1654544052.191773 0.002131 -0.005326 -0.002131 -0.133861 8.681828 3.952238
1654544052.196775 -0.007457 -0.004261 0.000000 -0.133861 8.681828 3.958251
1654544052.201777 0.001065 -0.002131 0.002131 -0.133861 8.681828 3.964265
1654544052.206778 -0.002131 0.001065 -0.002131 -0.133861 8.681828 3.958454
1654544052.211780 0.001065 -0.005326 0.001065 -0.133861 8.681828 3.958454
1654544052.216782 -0.001065 0.000000 0.002131 -0.133861 8.681828 3.958454
1654544052.221783 0.000000 -0.001065 -0.001065 -0.133861 8.681828 3.958454
1654544052.226785 -0.001065 -0.002131 0.002131 -0.133861 8.681828 3.941696
1654544052.231787 -0.001065 0.002131 0.000000 -0.133861 8.681828 3.935682
1654544052.236788 0.000000 0.001065 0.003196 -0.133861 8.681828 3.929668
1654544052.241790 0.000000 -0.003196 0.002131 -0.133861 8.681828 3.939331
1654544052.246792 -0.001065 0.002131 0.000000 -0.133861 8.681828 3.939331
1654544052.251793 -0.003196 0.002131 0.003196 -0.133861 8.681828 3.939331
1654544052.256795 0.001065 0.001065 0.001065 -0.133861 8.696420 3.924739
1654544052.261796 -0.003196 -0.001065 0.002131 -0.133861 8.702433 3.918725
1654544052.266798 -0.001065 0.001065 0.003196 -0.133861 8.708446 3.912712
1654544052.271800 0.000000 0.002131 0.001065 -0.133861 8.687440 3.947229
1654544052.276802 0.001065 -0.002131 0.000000 -0.133861 8.681426 3.959257
1654544052.281804 0.001065 0.004261 0.001065 -0.133861 8.675413 3.971284
1654544052.286805 -0.003196 -0.001065 -0.001065 -0.146291 8.681828 3.958454
1654544052.291807 -0.002131 -0.003196 0.004261 -0.152305 8.681828 3.958454
1654544052.296808 -0.002131 -0.004261 -0.001065 -0.158319 8.681828 3.958454
1654544052.301810 0.000000 -0.001065 0.000000 -0.141635 8.681828 3.947106
1654544052.306812 -0.001065 0.000000 0.002131 -0.135622 8.681828 3.941092
1654544052.311813 0.000000 0.000000 0.000000 -0.129608 8.681828 3.935079
1654544052.316815 0.000000 -0.003196 0.003196 -0.123595 8.681828 3.929065
1654544052.321817 -0.001065 -0.003196 0.002131 -0.133861 8.665547 3.939331
1654544052.326818 0.000000 0.001065 -0.001065 -0.133861 8.659533 3.939331
1654544052.331820 -0.005326 -0.004261 0.000000 -0.133861 8.653519 3.939331
1654544052.336821 0.000000 -0.002131 -0.001065 -0.133861 8.693096 3.954527
1654544052.341823 -0.002131 0.003196 0.001065 -0.133861 8.705123 3.960541
1654544052.346824 -0.002131 -0.004261 0.001065 -0.133861 8.717150 3.966554
1654544052.351826 -0.002131 -0.002131 -0.001065 -0.133861 8.686835 3.958454
1654544052.356827 -0.004261 -0.002131 0.003196 -0.133861 8.680822 3.958454
1654544052.361829 0.000000 -0.001065 0.002131 -0.133861 8.674808 3.958454
1654544052.366831 -0.001065 -0.004261 0.001065 -0.146895 8.694861 3.958454
1654544052.371833 -0.001065 -0.004261 0.002131 -0.152909 8.700875 3.958454
1654544052.376835 -0.004261 0.001065 -0.001065 -0.158923 8.706889 3.958454
1654544052.381836 0.001065 -0.006392 0.000000 -0.141031 8.688998 3.946502
1654544052.386838 -0.001065 0.003196 0.001065 -0.135018 8.682985 3.940489
1654544052.391840 -0.005326 0.005326 0.005326 -0.129005 8.676972 3.934475
1654544052.396841 0.000000 -0.004261 -0.001065 -0.122991 8.670958 3.928462
1654544052.401843 -0.002131 0.000000 0.004261 -0.133861 8.698712 3.922446
1654544052.406845 0.001065 -0.003196 0.001065 -0.133861 8.704727 3.916431
1654544052.411846 -0.002131 0.002131 0.002131 -0.133861 8.710741 3.910417
1654544052.416848 -0.004261 -0.002131 -0.001065 -0.133861 8.700950 3.951817
1654544052.421849 -0.006392 -0.002131 0.003196 -0.133861 8.700950 3.963845
1654544052.426851 0.001065 0.000000 0.002131 -0.133861 8.700950 3.975872
1654544052.431853 0.000000 0.000000 0.001065 -0.133861 8.700950 3.943732
1654544052.436855 0.000000 -0.002131 0.001065 -0.133861 8.700950 3.937719
1654544052.441856 -0.003196 -0.002131 0.001065 -0.133861 8.700950 3.931705
1654544052.446858 0.000000 -0.003196 0.003196 -0.133861 8.687310 3.939331
1654544052.451860 -0.002131 0.003196 0.001065 -0.133861 8.681296 3.939331
1654544052.456861 0.000000 -0.002131 0.004261 -0.133861 8.675283 3.939331
1654544052.461863 -0.001065 -0.004261 0.000000 -0.133861 8.681828 3.939331
1654544052.466864 0.002131 -0.002131 0.000000 -0.133861 8.681828 3.939331
1654544052.471866 0.001065 -0.002131 -0.001065 -0.133861 8.681828 3.939331
1654544052.476868 0.000000 0.002131 0.002131 -0.133861 8.681828 3.950807
1654544052.481869 -0.002131 -0.004261 0.002131 -0.133861 8.681828 3.956821
1654544052.486871 0.000000 0.003196 0.003196 -0.133861 8.681828 3.962835
1654544052.491873 0.001065 -0.001065 -0.001065 -0.133861 8.681828 3.968849
1654544052.496875 -0.002131 -0.005326 0.002131 -0.133861 8.665419 3.942047
1654544052.501876 0.000000 0.003196 0.005326 -0.133861 8.659406 3.936034
1654544052.506878 -0.001065 0.001065 0.003196 -0.133861 8.653391 3.930020
1654544052.511880 -0.004261 0.002131 -0.001065 -0.133861 8.693354 3.939331
1654544052.516881 0.000000 0.001065 0.002131 -0.133861 8.705381 3.939331
1654544052.521883 -0.005326 -0.006392 0.002131 -0.133861 8.717407 3.939331
1654544052.526885 -0.001065 0.001065 0.001065 -0.133861 8.686707 3.939331
1654544052.531886 -0.002131 -0.003196 0.000000 -0.133861 8.680693 3.939331
1654544052.536888 0.001065 0.001065 0.002131 -0.133861 8.674679 3.939331
1654544052.541890 0.000000 -0.004261 0.001065 -0.133861 8.681828 3.939331
1654544052.546891 -0.006392 -0.002131 0.002131 -0.133861 8.681828 3.939331
1654544052.551893 0.003196 0.000000 -0.001065 -0.133861 8.681828 3.939331
1654544052.556895 -0.004261 -0.003196 0.002131 -0.133861 8.681828 3.939331
1654544052.561896 -0.001065 -0.006392 -0.002131 -0.133861 8.681828 3.939331
1654544052.566898 -0.003196 0.000000 0.005326 -0.133861 8.681828 3.939331
1654544052.571899 -0.003196 0.002131 0.002131 -0.133861 8.681828 3.939331
1654544052.576901 0.001065 -0.002131 0.001065 -0.133861 8.681828 3.939331
1654544052.581903 -0.003196 0.002131 0.001065 -0.133861 8.681828 3.939331
1654544052.586905 0.000000 0.002131 0.003196 -0.133861 8.681828 3.939331
1654544052.591906 -0.002131 -0.003196 0.001065 -0.133861 8.681828 3.923403
1654544052.596908 0.001065 -0.005326 -0.001065 -0.133861 8.681828 3.917390
1654544052.601910 -0.004261 -0.001065 0.002131 -0.133861 8.681828 3.911377
1654544052.606911 0.002131 -0.005326 0.003196 -0.133861 8.681828 3.935054
1654544052.611913 0.000000 -0.003196 0.001065 -0.133861 8.681828 3.941067
1654544052.616915 -0.002131 0.002131 0.002131 -0.133861 8.681828 3.947080
1654544052.621917 0.000000 -0.003196 0.003196 -0.133861 8.681828 3.939331
1654544052.626918 -0.001065 0.000000 0.000000 -0.133861 8.681828 3.939331
1654544052.631920 0.004261 -0.002131 0.003196 -0.133861 8.681828 3.939331
1654544052.636921 0.000000 0.001065 -0.001065 -0.133861 8.681828 3.939331
1654544052.641923 -0.002131 0.000000 0.002131 -0.133861 8.681828 3.939331
1654544052.646925 -0.004261 -0.001065 0.003196 -0.133861 8.681828 3.939331
1654544052.651926 0.001065 -0.007457 0.000000 -0.145456 8.681828 3.950926
1654544052.656929 -0.005326 -0.002131 0.002131 -0.151470 8.681828 3.956940
1654544052.661930 -0.003196 0.004261 0.000000 -0.157483 8.681828 3.962953
1654544052.666931 -0.001065 0.000000 -0.003196 -0.163496 8.681828 3.968966
1654544052.671933 -0.005326 0.001065 0.004261 -0.136457 8.665300 3.941928
1654544052.676935 0.002131 -0.002131 0.001065 -0.130444 8.659286 3.935914
1654544052.681937 0.001065 0.000000 0.001065 -0.124430 8.653272 3.929901
1654544052.686938 -0.002131 -0.002131 0.001065 -0.133861 8.678147 3.939331
1654544052.691940 -0.001065 -0.002131 -0.001065 -0.133861 8.684160 3.939331
1654544052.696941 -0.005326 0.004261 0.003196 -0.133861 8.690173 3.939331
1654544052.701943 0.000000 -0.001065 -0.002131 -0.133861 8.681828 3.953688
1654544052.706945 -0.001065 -0.001065 0.001065 -0.133861 8.681828 3.959700
1654544052.711946 -0.004261 0.000000 0.000000 -0.133861 8.681828 3.965712
1654544052.716948 0.001065 0.000000 0.004261 -0.147133 8.681828 3.958454
1654544052.721950 -0.005326 -0.004261 -0.001065 -0.153146 8.681828 3.958454
1654544052.726952 0.003196 -0.003196 -0.001065 -0.159160 8.681828 3.958454
1654544052.731953 -0.004261 -0.001065 0.001065 -0.140793 8.681828 3.946264
1654544052.736955 0.000000 -0.001065 0.001065 -0.134779 8.681828 3.940250
1654544052.741957 0.001065 0.004261 0.006392 -0.128765 8.681828 3.934236
1654544052.746958 0.002131 0.000000 0.002131 -0.122752 8.681828 3.928222
1654544052.751960 -0.002131 0.002131 0.002131 -0.133861 8.681828 3.939331
1654544052.756962 -0.006392 -0.002131 0.003196 -0.133861 8.681828 3.939331
1654544052.761963 0.002131 -0.001065 0.003196 -0.133861 8.681828 3.939331
1654544052.766965 -0.001065 -0.003196 -0.003196 -0.133861 8.681828 3.923293
1654544052.771967 -0.004261 -0.003196 0.006392 -0.133861 8.681828 3.917280
1654544052.776968 -0.003196 0.001065 -0.002131 -0.133861 8.681828 3.911267
1654544052.781970 -0.002131 -0.001065 0.003196 -0.133861 8.696783 3.935164
1654544052.786972 0.001065 0.002131 0.002131 -0.133861 8.702796 3.941177
1654544052.791973 -0.002131 0.002131 -0.001065 -0.133861 8.708809 3.947191
1654544052.796975 -0.001065 0.003196 0.003196 -0.147733 8.687078 3.953204
1654544052.801977 -0.003196 0.001065 0.000000 -0.153747 8.681065 3.959217
1654544052.806978 0.000000 -0.005326 0.002131 -0.159759 8.675052 3.965230
1654544052.811980 -0.001065 0.002131 0.000000 -0.140195 8.681828 3.958454
1654544052.816982 -0.001065 0.006392 0.003196 -0.134182 8.681828 3.958454
1654544052.821984 -0.001065 -0.003196 -0.004261 -0.128168 8.681828 3.958454
1654544052.826985 -0.003196 0.000000 0.002131 -0.133861 8.693580 3.958454
1654544052.831987 0.001065 -0.003196 0.002131 -0.133861 8.699617 3.958454
1654544052.836989 -0.002131 -0.002131 -0.001065 -0.133861 8.705655 3.958454
1654544052.841927 -0.002131 0.000000 0.001065 -0.133861 8.711616 3.958454
1654544052.846929 -0.002131 -0.002131 0.000000 -0.133861 8.684311 3.958454
1654544052.851930 -0.001065 -0.002131 0.002131 -0.133861 8.678297 3.958454
1654544052.856932 -0.004261 -0.002131 0.002131 -0.133861 8.672283 3.958454
1654544052.861934 0.000000 0.004261 0.003196 -0.133861 8.681828 3.942893
1654544052.866935 -0.001065 0.000000 -0.002131 -0.133861 8.681828 3.936879
1654544052.871937 -0.002131 -0.002131 0.000000 -0.133861 8.681828 3.930864
1654544052.876939 0.001065 -0.003196 0.002131 -0.133861 8.681828 3.939331
1654544052.881941 0.001065 -0.003196 0.004261 -0.133861 8.681828 3.939331
1654544052.886942 -0.002131 0.000000 -0.001065 -0.133861 8.681828 3.939331
1654544052.891944 0.002131 0.001065 0.003196 -0.133861 8.681828 3.939331
1654544052.896946 -0.004261 0.001065 -0.002131 -0.133861 8.681828 3.939331
1654544052.901947 -0.004261 -0.003196 0.001065 -0.133861 8.681828 3.939331
1654544052.906949 0.000000 0.001065 0.000000 -0.133861 8.681828 3.939331
1654544052.911951 -0.002131 0.001065 0.006392 -0.133861 8.681828 3.939331
1654544052.916952 -0.002131 0.001065 0.000000 -0.133861 8.681828 3.939331
1654544052.921954 -0.003196 0.001065 0.001065 -0.145096 8.681828 3.950566
1654544052.926956 -0.005326 0.001065 0.001065 -0.151109 8.681828 3.956580
1654544052.931957 -0.003196 0.000000 0.003196 -0.157123 8.681828 3.962593
1654544052.936959 -0.004261 0.002131 -0.001065 -0.163137 8.681828 3.968607
1654544052.941961 -0.001065 -0.001065 0.003196 -0.152984 8.665659 3.958454
1654544052.946962 -0.003196 0.003196 -0.003196 -0.152984 8.659645 3.958454
1654544052.951964 -0.001065 -0.001065 0.005326 -0.152984 8.653630 3.958454
1654544052.956966 0.000000 0.004261 0.000000 -0.137898 8.662704 3.943368
1654544052.961967 0.001065 0.000000 0.002131 -0.131884 8.662704 3.937355
1654544052.966969 0.000000 -0.003196 0.003196 -0.125870 8.662704 3.931341
1654544052.971971 -0.002131 0.003196 0.000000 -0.133861 8.676709 3.939331
1654544052.976972 0.001065 0.000000 0.005326 -0.133861 8.682724 3.939331
1654544052.981974 0.001065 0.001065 0.000000 -0.133861 8.688738 3.939331
1654544052.986976 -0.001065 0.000000 0.004261 -0.133861 8.681828 3.939331
1654544052.991978 -0.003196 -0.002131 -0.001065 -0.133861 8.681828 3.939331
1654544052.996979 -0.003196 -0.003196 0.001065 -0.133861 8.681828 3.939331
1654544053.001981 -0.003196 0.003196 -0.001065 -0.133861 8.681828 3.951174
1654544053.006983 -0.001065 -0.003196 0.003196 -0.133861 8.681828 3.957187
1654544053.011984 -0.003196 0.000000 -0.002131 -0.133861 8.681828 3.963201
1654544053.016986 -0.003196 -0.003196 0.003196 -0.133861 8.681828 3.969214
1654544053.021988 0.001065 0.001065 0.003196 -0.150634 8.681828 3.958454
1654544053.026989 -0.002131 -0.001065 0.003196 -0.156647 8.681828 3.958454
1654544053.031991 -0.001065 -0.001065 0.002131 -0.162661 8.681828 3.958454
1654544053.036993 0.002131 -0.005326 -0.002131 -0.137294 8.681828 3.942765
1654544053.041994 0.001065 0.000000 0.001065 -0.131281 8.681828 3.936751
1654544053.046996 0.000000 -0.002131 0.001065 -0.125268 8.681828 3.930739
1654544053.051998 -0.002131 0.002131 0.000000 -0.148466 8.681828 3.939331
1654544053.056999 -0.003196 0.001065 -0.001065 -0.154479 8.681828 3.939331
1654544053.062001 -0.003196 0.000000 0.003196 -0.160492 8.681828 3.939331
1654544053.067003 -0.003196 -0.003196 -0.002131 -0.139460 8.681828 3.939331
1654544053.072004 0.000000 -0.002131 0.001065 -0.133446 8.681828 3.939331
1654544053.077006 0.000000 0.003196 0.003196 -0.127432 8.681828 3.939331
1654544053.082007 -0.001065 0.004261 0.001065 -0.133861 8.669385 3.939331
1654544053.087009 -0.003196 -0.001065 0.000000 -0.133861 8.663371 3.939331
1654544053.092011 -0.003196 0.000000 0.002131 -0.133861 8.657357 3.939331
1654544053.097013 0.000000 0.001065 0.003196 -0.133861 8.674065 3.939331
1654544053.102015 0.001065 0.005326 0.001065 -0.133861 8.680079 3.939331
1654544053.107016 -0.002131 -0.002131 0.001065 -0.133861 8.686093 3.939331
1654544053.112018 -0.001065 0.002131 -0.003196 -0.133861 8.692107 3.939331
1654544053.117020 0.000000 -0.001065 0.003196 -0.133861 8.698120 3.939331
1654544053.122021 -0.002131 0.002131 -0.001065 -0.133861 8.704133 3.939331
1654544053.127023 -0.004261 -0.001065 0.000000 -0.133861 8.710147 3.939331
1654544053.132025 0.000000 0.002131 0.001065 -0.149072 8.685739 3.939331
1654544053.137026 0.000000 0.000000 0.002131 -0.155086 8.679726 3.939331
1654544053.142028 -0.005326 -0.002131 0.001065 -0.161100 8.673712 3.939331
1654544053.147029 -0.005326 -0.003196 0.004261 -0.152984 8.667696 3.953462
1654544053.152031 0.000000 -0.002131 0.001065 -0.152984 8.661682 3.959476
1654544053.157033 -0.002131 0.001065 0.003196 -0.152984 8.655667 3.965490
1654544053.162034 -0.001065 0.001065 -0.002131 -0.126885 8.688803 3.945405
1654544053.167036 0.000000 0.001065 0.002131 -0.114856 8.700831 3.939391
1654544053.172038 -0.001065 0.000000 0.001065 -0.102829 8.712859 3.933377
1654544053.177040 -0.002131 0.001065 0.004261 -0.126707 8.688981 3.939331
1654544053.182041 -0.006392 -0.001065 -0.001065 -0.132721 8.682968 3.939331
1654544053.187043 -0.002131 0.001065 0.002131 -0.138735 8.676954 3.939331
1654544053.192044 -0.001065 -0.002131 0.003196 -0.144748 8.670940 3.939331
1654544053.197046 -0.003196 0.000000 0.002131 -0.133861 8.681828 3.939331
1654544053.202048 0.001065 -0.001065 0.003196 -0.133861 8.681828 3.939331
1654544053.207050 0.001065 -0.001065 0.002131 -0.133861 8.681828 3.939331
1654544053.212051 -0.001065 0.003196 0.001065 -0.133861 8.681828 3.955150
1654544053.217053 -0.001065 -0.001065 0.004261 -0.133861 8.681828 3.961163
1654544053.222054 -0.005326 -0.003196 0.000000 -0.133861 8.681828 3.967177
1654544053.227057 -0.001065 0.000000 0.001065 -0.148599 8.681828 3.958454
1654544053.232058 -0.002131 0.002131 0.001065 -0.154613 8.681828 3.958454
1654544053.237059 -0.001065 0.001065 0.000000 -0.160627 8.681828 3.958454
1654544053.242062 -0.003196 0.000000 0.001065 -0.139326 8.681828 3.958454
1654544053.247063 -0.001065 -0.001065 -0.001065 -0.133312 8.681828 3.958454
1654544053.252064 -0.001065 0.002131 0.001065 -0.127298 8.681828 3.958454
1654544053.257066 -0.002131 -0.003196 0.002131 -0.133861 8.681828 3.945878
1654544053.262068 -0.003196 0.003196 0.000000 -0.133861 8.681828 3.939865
1654544053.267070 0.001065 -0.004261 0.002131 -0.133861 8.681828 3.933851
1654544053.272072 0.000000 0.001065 0.001065 -0.145356 8.681828 3.939331
1654544053.277073 0.000000 -0.004261 0.001065 -0.151370 8.681828 3.939331
1654544053.282075 0.002131 0.002131 -0.002131 -0.157385 8.681828 3.939331
1654544053.287076 -0.001065 -0.004261 0.002131 -0.163399 8.681828 3.939331
1654544053.292078 0.001065 0.001065 -0.001065 -0.136554 8.681828 3.922901
1654544053.297080 0.001065 -0.001065 0.003196 -0.130540 8.681828 3.916887
1654544053.302081 -0.003196 -0.001065 0.003196 -0.124525 8.681828 3.910873
1654544053.307083 0.004261 0.001065 0.002131 -0.133861 8.697177 3.935559
1654544053.312084 -0.002131 0.001065 0.000000 -0.133861 8.703191 3.941573
1654544053.317086 -0.003196 -0.004261 -0.001065 -0.133861 8.709206 3.947588
1654544053.322088 -0.004261 -0.001065 0.002131 -0.148132 8.700950 3.939331
1654544053.327090 0.001065 -0.003196 0.001065 -0.154147 8.700950 3.939331
1654544053.332092 -0.003196 0.005326 0.002131 -0.160162 8.700950 3.939331
1654544053.337093 0.000000 -0.001065 -0.002131 -0.152984 8.687813 3.939331
1654544053.342162 0.002131 -0.003196 0.004261 -0.152984 8.681743 3.939331
1654544053.347164 -0.003196 -0.005326 0.000000 -0.152984 8.675754 3.939331
1654544053.352165 0.002131 0.001065 0.001065 -0.140871 8.681828 3.951444
1654544053.357167 0.002131 -0.003196 -0.001065 -0.134856 8.681828 3.957459
1654544053.362169 0.001065 0.001065 0.000000 -0.128842 8.681828 3.963473
1654544053.367170 -0.002131 0.002131 0.002131 -0.122827 8.681828 3.969487
1654544053.372172 -0.002131 -0.003196 0.002131 -0.133861 8.681828 3.924363
1654544053.377174 -0.003196 -0.002131 0.000000 -0.133861 8.681828 3.912336
1654544053.382175 -0.001065 -0.004261 0.000000 -0.133861 8.681828 3.900310
1654544053.387177 -0.002131 0.003196 -0.003196 -0.149823 8.681828 3.936171
1654544053.392179 -0.001065 0.000000 0.001065 -0.155837 8.681828 3.942185
1654544053.397181 0.000000 -0.003196 -0.002131 -0.161851 8.681828 3.948198
1654544053.402182 -0.001065 -0.001065 0.000000 -0.152984 8.696708 3.924450
1654544053.407184 -0.003196 0.005326 0.002131 -0.152984 8.702722 3.918436
1654544053.412185 0.002131 0.003196 0.003196 -0.152984 8.708735 3.912422
1654544053.417187 0.002131 0.002131 0.003196 -0.139184 8.700950 3.934008
1654544053.422189 -0.001065 0.002131 0.003196 -0.133171 8.700950 3.940021
1654544053.427190 -0.002131 0.000000 0.000000 -0.127157 8.700950 3.946035
1654544053.432192 -0.002131 0.001065 0.000000 -0.146578 8.688233 3.952049
1654544053.437194 0.001065 0.000000 0.000000 -0.152592 8.682219 3.958062
1654544053.442195 0.000000 -0.004261 0.000000 -0.158606 8.676206 3.964076
1654544053.447197 -0.004261 0.000000 0.003196 -0.152984 8.681828 3.946818
1654544053.452199 0.002131 0.002131 0.004261 -0.152984 8.681828 3.940805
1654544053.457201 -0.002131 0.003196 0.000000 -0.152984 8.681828 3.934791
1654544053.462202 -0.004261 0.000000 0.001065 -0.152984 8.681828 3.928777
1654544053.467204 0.001065 -0.001065 0.000000 -0.136417 8.681828 3.939331
1654544053.472205 -0.002131 0.002131 -0.001065 -0.130404 8.681828 3.939331
1654544053.477207 -0.004261 -0.005326 0.000000 -0.124391 8.681828 3.939331
1654544053.482209 -0.001065 -0.005326 -0.002131 -0.133861 8.681828 3.939331
1654544053.487211 -0.002131 0.002131 0.007457 -0.133861 8.681828 3.939331
1654544053.492213 0.000000 -0.001065 -0.001065 -0.133861 8.681828 3.939331
1654544053.497214 -0.002131 -0.006392 0.002131 -0.119458 8.696230 3.953734
1654544053.502216 -0.003196 0.001065 0.001065 -0.113444 8.702244 3.959748
1654544053.507217 -0.005326 0.001065 0.001065 -0.107430 8.708257 3.965762
1654544053.512219 -0.003196 -0.002131 0.000000 -0.128059 8.687629 3.931811
1654544053.517220 -0.002131 0.001065 -0.001065 -0.134074 8.681615 3.919783
1654544053.522222 -0.002131 -0.002131 0.002131 -0.140088 8.675601 3.907755
1654544053.527224 0.001065 0.001065 0.003196 -0.109378 8.694068 3.932450
1654544053.532225 0.001065 0.004261 0.001065 -0.097350 8.700082 3.938464
1654544053.537227 0.001065 0.003196 0.001065 -0.085321 8.706096 3.944478
1654544053.542229 -0.003196 -0.003196 0.000000 -0.073293 8.712110 3.950492
1654544053.547230 -0.001065 0.012784 0.012784 -0.233020 8.649423 4.042385
1654544053.552233 -0.002131 0.056461 0.022371 -0.281138 8.631379 4.078474
1654544053.557234 -0.009588 0.047938 0.009588 -0.329253 8.613336 4.114560
1654544053.562236 0.003196 -0.028763 -0.008522 -0.280788 8.675771 3.941406
1654544053.567238 0.007457 -0.096942 -0.028763 -0.292816 8.687799 3.899309
1654544053.572239 0.003196 -0.104399 -0.044742 -0.304844 8.699827 3.857212
1654544053.577241 -0.011718 -0.076701 -0.028763 0.373844 8.786937 3.709989
1654544053.582242 0.005326 0.015979 0.021306 0.638468 8.829036 3.625791
1654544053.587244 -0.020241 0.094811 0.053265 0.903131 8.871142 3.541580
1654544053.592246 -0.012784 0.109726 0.043677 -0.211819 8.690280 4.042647
1654544053.597247 0.007457 0.052200 0.012784 -0.542581 8.636155 4.211034
1654544053.602249 0.024502 0.001065 -0.022371 -0.873342 8.582030 4.379422
1654544053.607251 -0.007457 -0.005326 -0.031959 -0.355806 8.553605 4.059392
1654544053.612252 -0.014914 -0.003196 0.002131 -0.289657 8.511511 3.999257
1654544053.617254 -0.012784 -0.029828 0.041547 -0.223498 8.469410 3.939113
1654544053.622256 0.007457 -0.066048 0.028763 0.148827 8.815869 3.855401
1654544053.627258 0.018110 -0.066048 -0.019175 0.371405 8.972275 3.783214
1654544053.632259 -0.005326 -0.012784 -0.057526 0.593972 9.128673 3.711030
1654544053.637261 -0.023437 0.054330 -0.029828 0.816529 9.285064 3.638849
1654544053.642262 -0.022371 0.071375 0.023437 -0.364637 8.505635 4.001156
1654544053.647264 0.015979 0.028763 0.059657 -0.647292 8.325217 4.085351
1654544053.652266 0.023437 -0.035155 0.036220 -0.929947 8.144799 4.169546
1654544053.657268 0.012784 -0.035155 -0.008522 -0.118569 8.683319 3.941162
1654544053.662269 -0.013849 0.012784 -0.022371 0.019773 8.779557 3.905073
1654544053.667271 -0.015979 0.042612 -0.009588 0.158115 8.875795 3.868984
1654544053.672272 0.002131 0.001065 -0.003196 0.107258 8.797398 3.832906
1654544053.677274 0.007457 -0.059657 -0.006392 0.167401 8.821455 3.796820
1654544053.682276 -0.009588 -0.045808 -0.002131 0.227543 8.845512 3.760735
1654544053.687277 -0.008522 0.027698 0.020241 -0.224137 8.694471 4.034436
1654544053.692279 0.013849 0.047938 0.009588 -0.392519 8.640348 4.136669
1654544053.697281 0.010653 -0.012784 -0.011718 -0.560902 8.586225 4.238901
1654544053.702283 -0.014914 -0.043677 -0.013849 -0.332910 8.544483 4.056237
1654544053.707284 -0.021306 0.021306 0.009588 -0.308856 8.496375 4.020156
1654544053.712286 0.008522 0.069244 0.017045 -0.284799 8.448262 3.984071
1654544053.717288 0.024502 0.011718 -0.009588 0.078473 8.716740 3.789682
1654544053.722289 -0.001065 -0.086289 -0.014914 0.282956 8.837024 3.669398
1654544053.727291 -0.022371 -0.057526 0.004261 0.487449 8.957314 3.549108
1654544053.732293 -0.010653 0.041547 0.019175 0.691942 9.077604 3.428818
1654544053.737294 0.008522 0.063918 -0.007457 -0.029262 8.710677 3.909411
1654544053.742296 0.000000 -0.025567 -0.023437 -0.167564 8.650545 4.011634
1654544053.747298 -0.013849 -0.056461 -0.001065 -0.305859 8.590417 4.113852
1654544053.752299 0.000000 0.022371 0.023437 -0.429057 8.666670 4.291897
1654544053.757301 0.020241 0.071375 0.012784 -0.561366 8.660656 4.424205
1654544053.762303 0.015979 -0.003196 -0.006392 -0.693675 8.654641 4.556514
1654544053.767304 -0.027698 -0.077767 0.000000 -0.094028 8.578245 3.830180
1654544053.772306 -0.027698 -0.025567 0.009588 0.086415 8.542157 3.595604
1654544053.777308 0.010653 0.062853 -0.002131 0.266841 8.506072 3.361050
1654544053.782310 0.024502 0.043677 -0.025567 0.135337 8.729891 3.659353
1654544053.787311 -0.007457 -0.050069 -0.003196 0.171416 8.814077 3.671380
1654544053.792313 -0.030894 -0.057526 0.028763 0.207494 8.898260 3.683405
1654544053.797314 0.006392 0.030894 0.018110 -0.137600 8.756129 4.005140
1654544053.802316 0.026632 0.064983 -0.017045 -0.293953 8.726061 4.173520
1654544053.807318 0.004261 -0.012784 -0.015979 -0.450306 8.695993 4.341900
1654544053.812320 -0.026632 -0.059657 0.013849 -0.606658 8.665925 4.510280
1654544053.817321 -0.008522 0.005326 0.014914 -0.257718 8.703230 4.122837
